,Date,Winner,Method,Weight_class,W_round,W_round_time,R_KD,B_KD,R_sub_att,B_sub_att,R_rev,B_rev,R_ctrl,B_ctrl,R_link,B_link,N_Rounds,Fight_time,R_total_str_att,R_total_str_land,B_total_str_att,B_total_str_land,R_TD_att,R_TD_land,B_TD_att,B_TD_land,R_sig_str_att,R_sig_str_land,B_sig_str_att,B_sig_str_land,R_sig_str_head_att,R_sig_str_head_land,B_sig_str_head_att,B_sig_str_head_land,R_sig_str_body_att,R_sig_str_body_land,B_sig_str_body_att,B_sig_str_body_land,R_sig_str_leg_att,R_sig_str_leg_land,B_sig_str_leg_att,B_sig_str_leg_land,R_sig_str_dist_att,R_sig_str_dist_land,B_sig_str_dist_att,B_sig_str_dist_land,R_sig_str_clinch_att,R_sig_str_clinch_land,B_sig_str_clinch_att,B_sig_str_clinch_land,R_sig_str_ground_att,R_sig_str_ground_land,B_sig_str_ground_att,B_sig_str_ground_land,R_Height,R_Reach,R_Stance,B_Height,B_Reach,B_Stance,R_age,B_age
46,2012-04-14,B,Sub,Welterweight,1,273,0.0,0.0,0.0,1.0,0.0,0.0,115.0,43.0,http://ufcstats.com/fighter-details/c9f6385af6df66d7,http://ufcstats.com/fighter-details/19a8cce18a1cef9e,3,573,28.0,19.0,50.0,28.0,3.0,1.0,0.0,0.0,18.0,11.0,43.0,21.0,13.0,7.0,36.0,16.0,2.0,2.0,7.0,5.0,3.0,2.0,0.0,0.0,12.0,6.0,28.0,9.0,3.0,2.0,12.0,10.0,3.0,3.0,3.0,2.0,71.0,73.0,Southpaw,73.0,73.0,Orthodox,33.0,28.0
47,2011-11-05,R,Sub,Welterweight,1,212,1.0,0.0,1.0,0.0,0.0,0.0,31.0,40.0,http://ufcstats.com/fighter-details/31ee470ef5dc8d7f,http://ufcstats.com/fighter-details/c9f6385af6df66d7,3,512,51.0,30.0,39.0,15.0,0.0,0.0,0.0,0.0,45.0,25.0,38.0,14.0,35.0,17.0,32.0,9.0,3.0,3.0,5.0,4.0,7.0,5.0,1.0,1.0,30.0,12.0,32.0,9.0,1.0,1.0,6.0,5.0,14.0,12.0,0.0,0.0,69.0,70.0,Orthodox,71.0,73.0,Southpaw,28.0,33.0
48,2022-06-10,B,Sub,Welterweight,1,277,0.0,1.0,0.0,3.0,0.0,0.0,26.0,123.0,http://ufcstats.com/fighter-details/989b85f6540c86b1,http://ufcstats.com/fighter-details/2bc47c7cc6c05bd7,3,577,43.0,24.0,75.0,44.0,0.0,0.0,0.0,0.0,34.0,18.0,52.0,29.0,25.0,11.0,50.0,27.0,6.0,5.0,1.0,1.0,3.0,2.0,1.0,1.0,33.0,17.0,33.0,15.0,1.0,1.0,0.0,0.0,0.0,0.0,19.0,14.0,69.0,75.0,Orthodox,73.0,74.0,Southpaw,30.0,31.0
49,2019-11-09,R,Dec,Light Heavyweight,3,300,0.0,0.0,0.0,0.0,0.0,0.0,11.0,106.0,http://ufcstats.com/fighter-details/0d980975001ae3d8,http://ufcstats.com/fighter-details/7279654c7674cd24,3,1200,158.0,82.0,95.0,47.0,1.0,0.0,2.0,1.0,138.0,64.0,78.0,32.0,59.0,10.0,48.0,11.0,34.0,23.0,15.0,7.0,45.0,31.0,15.0,14.0,138.0,64.0,76.0,31.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,74.0,76.0,Orthodox,72.0,74.0,Orthodox,29.0,26.0
50,2019-07-20,B,Dec,Light Heavyweight,3,300,0.0,0.0,0.0,0.0,1.0,0.0,153.0,52.0,http://ufcstats.com/fighter-details/d156513a19acf856,http://ufcstats.com/fighter-details/7279654c7674cd24,3,1200,117.0,67.0,115.0,61.0,1.0,0.0,3.0,1.0,77.0,28.0,89.0,36.0,53.0,12.0,60.0,17.0,12.0,5.0,13.0,4.0,12.0,11.0,16.0,15.0,69.0,21.0,85.0,35.0,4.0,4.0,4.0,1.0,4.0,3.0,0.0,0.0,74.0,75.0,Southpaw,72.0,74.0,Orthodox,33.0,26.0
51,2019-02-23,R,Dec,Light Heavyweight,3,300,1.0,0.0,0.0,0.0,0.0,0.0,348.0,28.0,http://ufcstats.com/fighter-details/d802174b0c0c1f4e,http://ufcstats.com/fighter-details/7279654c7674cd24,3,1200,107.0,66.0,73.0,32.0,3.0,1.0,5.0,0.0,67.0,30.0,62.0,23.0,55.0,22.0,41.0,10.0,9.0,6.0,15.0,8.0,3.0,2.0,6.0,5.0,51.0,18.0,53.0,16.0,9.0,6.0,9.0,7.0,7.0,6.0,0.0,0.0,75.0,75.0,Orthodox,72.0,74.0,Orthodox,26.0,26.0
52,2007-12-06,R,Sub,Welterweight,1,82,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/8ddf9c51c5fdea75,http://ufcstats.com/fighter-details/1c5879330d42255f,3,382,10.0,8.0,3.0,0.0,2.0,2.0,0.0,0.0,8.0,6.0,3.0,0.0,6.0,4.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,4.0,2.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,68.0,71.0,Orthodox,68.0,70.0,Orthodox,27.0,29.0
53,2005-09-25,R,Dec,Welterweight,2,300,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/b2acebbef8da14ea,http://ufcstats.com/fighter-details/1c5879330d42255f,2,1200,133.0,93.0,157.0,69.0,0.0,0.0,2.0,0.0,93.0,55.0,130.0,47.0,46.0,20.0,114.0,38.0,24.0,16.0,7.0,4.0,23.0,19.0,9.0,5.0,76.0,45.0,104.0,33.0,8.0,7.0,20.0,11.0,9.0,3.0,6.0,3.0,67.0,68.0,Switch,68.0,70.0,Orthodox,30.0,27.0
54,2005-07-17,R,Dec,Welterweight,2,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/1c5879330d42255f,http://ufcstats.com/fighter-details/5e7a28f20927d64a,2,1200,209.0,78.0,209.0,67.0,3.0,1.0,1.0,0.0,196.0,66.0,198.0,58.0,179.0,52.0,154.0,29.0,6.0,4.0,21.0,10.0,11.0,10.0,23.0,19.0,180.0,62.0,183.0,52.0,15.0,3.0,13.0,6.0,1.0,1.0,2.0,0.0,68.0,70.0,Orthodox,68.0,70.0,Orthodox,27.0,29.0
55,2005-04-03,R,KO,Welterweight,2,214,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/1c5879330d42255f,http://ufcstats.com/fighter-details/4f74c8be51db8a37,2,1114,125.0,60.0,47.0,9.0,0.0,0.0,8.0,0.0,106.0,45.0,44.0,9.0,89.0,30.0,43.0,9.0,10.0,9.0,1.0,0.0,7.0,6.0,0.0,0.0,45.0,13.0,43.0,8.0,11.0,7.0,1.0,1.0,50.0,25.0,0.0,0.0,68.0,70.0,Orthodox,72.0,74.0,Southpaw,27.0,26.0
56,2000-03-10,R,Sub,Heavyweight,1,189,0.0,0.0,4.0,1.0,0.0,1.0,77.0,17.0,http://ufcstats.com/fighter-details/2620f3eb21c79614,http://ufcstats.com/fighter-details/b4bc2e3353a770b5,2,489,11.0,10.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,74.0,Southpaw,71.0,73.0,Orthodox,29.0,33.0
57,2020-08-11,B,Dec,Middleweight,3,300,0.0,0.0,0.0,0.0,1.0,0.0,72.0,343.0,http://ufcstats.com/fighter-details/a77633a989013265,http://ufcstats.com/fighter-details/257b0c8d6f199895,3,1200,127.0,50.0,223.0,133.0,2.0,0.0,3.0,3.0,120.0,44.0,167.0,94.0,94.0,22.0,104.0,42.0,16.0,12.0,51.0,41.0,10.0,10.0,12.0,11.0,115.0,39.0,119.0,57.0,5.0,5.0,11.0,8.0,0.0,0.0,37.0,29.0,73.0,76.0,Orthodox,71.0,75.0,Orthodox,32.0,26.0
58,2018-07-17,B,Dec,Middleweight,3,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/a77633a989013265,http://ufcstats.com/fighter-details/887e09328cd63df1,3,1200,110.0,54.0,153.0,85.0,5.0,0.0,0.0,0.0,107.0,51.0,152.0,84.0,63.0,15.0,85.0,29.0,23.0,17.0,13.0,9.0,21.0,19.0,54.0,46.0,101.0,45.0,145.0,80.0,6.0,6.0,7.0,4.0,0.0,0.0,0.0,0.0,73.0,76.0,Orthodox,75.0,77.0,Orthodox,30.0,24.0
59,2020-02-08,B,KO,Heavyweight,1,119,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,http://ufcstats.com/fighter-details/83b00f7597e5ac83,http://ufcstats.com/fighter-details/e13abac8089a801a,3,419,11.0,7.0,15.0,10.0,0.0,0.0,0.0,0.0,11.0,7.0,15.0,10.0,4.0,3.0,9.0,5.0,4.0,2.0,1.0,0.0,3.0,2.0,5.0,5.0,11.0,7.0,11.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,77.0,80.0,Orthodox,72.0,74.0,Southpaw,28.0,26.0
60,2019-07-20,R,KO,Heavyweight,1,45,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,http://ufcstats.com/fighter-details/85073dbd1be65ed9,http://ufcstats.com/fighter-details/83b00f7597e5ac83,3,345,38.0,36.0,7.0,3.0,0.0,0.0,1.0,0.0,38.0,36.0,7.0,3.0,36.0,35.0,7.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,7.0,3.0,0.0,0.0,0.0,0.0,31.0,31.0,0.0,0.0,77.0,80.0,Orthodox,77.0,80.0,Orthodox,30.0,27.0
61,2019-05-04,R,Dec,Heavyweight,3,300,0.0,0.0,0.0,0.0,0.0,0.0,318.0,84.0,http://ufcstats.com/fighter-details/7e511f8d842a109d,http://ufcstats.com/fighter-details/83b00f7597e5ac83,3,1200,94.0,69.0,212.0,107.0,2.0,2.0,0.0,0.0,62.0,41.0,185.0,81.0,53.0,32.0,158.0,56.0,8.0,8.0,23.0,21.0,1.0,1.0,4.0,4.0,37.0,18.0,148.0,50.0,21.0,19.0,36.0,30.0,4.0,4.0,1.0,1.0,73.0,75.0,Orthodox,77.0,80.0,Orthodox,32.0,27.0
62,2018-12-15,B,KO,Heavyweight,3,58,0.0,0.0,0.0,0.0,0.0,0.0,59.0,276.0,http://ufcstats.com/fighter-details/e51ee8ded927fc51,http://ufcstats.com/fighter-details/83b00f7597e5ac83,3,958,81.0,46.0,180.0,121.0,2.0,1.0,2.0,2.0,76.0,41.0,144.0,86.0,64.0,30.0,131.0,74.0,11.0,10.0,8.0,8.0,1.0,1.0,5.0,4.0,67.0,36.0,85.0,38.0,7.0,3.0,15.0,13.0,2.0,2.0,44.0,35.0,75.0,80.0,Orthodox,77.0,80.0,Orthodox,39.0,26.0
63,2018-07-31,R,KO,Heavyweight,1,257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/83b00f7597e5ac83,http://ufcstats.com/fighter-details/5bb70ebd65075c5c,3,557,102.0,82.0,14.0,6.0,0.0,0.0,3.0,0.0,73.0,57.0,14.0,6.0,72.0,56.0,12.0,6.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,23.0,14.0,12.0,6.0,9.0,9.0,2.0,0.0,41.0,34.0,0.0,0.0,77.0,80.0,Orthodox,77.0,79.0,Orthodox,26.0,26.0
64,2022-06-04,R,KO,Flyweight,1,61,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,http://ufcstats.com/fighter-details/6d68c1afe954f121,http://ufcstats.com/fighter-details/79cb2a690b9ba5e8,3,361,15.0,7.0,13.0,7.0,0.0,0.0,0.0,0.0,15.0,7.0,13.0,7.0,15.0,7.0,11.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,8.0,1.0,13.0,7.0,0.0,0.0,0.0,0.0,7.0,6.0,0.0,0.0,67.0,73.0,Southpaw,65.0,65.0,Southpaw,30.0,29.0
65,2021-07-31,B,Dec,Flyweight,3,300,1.0,0.0,0.0,1.0,0.0,0.0,79.0,45.0,http://ufcstats.com/fighter-details/20999e27ddd94bda,http://ufcstats.com/fighter-details/79cb2a690b9ba5e8,3,1200,151.0,55.0,146.0,81.0,1.0,0.0,4.0,0.0,129.0,37.0,143.0,78.0,118.0,32.0,108.0,50.0,8.0,2.0,17.0,12.0,3.0,3.0,18.0,16.0,125.0,33.0,137.0,74.0,0.0,0.0,2.0,2.0,4.0,4.0,4.0,2.0,65.0,68.0,Orthodox,65.0,65.0,Southpaw,31.0,29.0
66,2021-01-20,R,Dec,Flyweight,3,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,http://ufcstats.com/fighter-details/3cf18e01cb6cbde3,http://ufcstats.com/fighter-details/79cb2a690b9ba5e8,3,1200,127.0,50.0,123.0,28.0,0.0,0.0,1.0,0.0,127.0,50.0,123.0,28.0,87.0,22.0,102.0,20.0,16.0,9.0,13.0,3.0,24.0,19.0,8.0,5.0,127.0,50.0,117.0,24.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,68.0,72.0,Southpaw,65.0,65.0,Southpaw,25.0,28.0
67,2020-06-13,R,KO,Bantamweight,1,32,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,http://ufcstats.com/fighter-details/6e00cfffd54653c4,http://ufcstats.com/fighter-details/79cb2a690b9ba5e8,3,332,3.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,6.0,2.0,3.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,67.0,68.0,Orthodox,65.0,65.0,Southpaw,36.0,27.0
68,1996-07-12,R,Dec,Open Weight,2,180,,,,,,,,,http://ufcstats.com/fighter-details/0e9869d712e81f8f,http://ufcstats.com/fighter-details/6cbb7661c3258617,2,1080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,77.0,Orthodox,73.0,74.0,Orthodox,31.0,29.0
69,1996-02-16,R,KO,Open Weight,1,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/271fe91f4ba9d2c5,http://ufcstats.com/fighter-details/0e9869d712e81f8f,1,648,24.0,19.0,4.0,1.0,1.0,1.0,0.0,0.0,9.0,5.0,3.0,0.0,9.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,73.0,75.0,Orthodox,75.0,77.0,Orthodox,30.0,30.0
70,1996-02-16,R,KO,Open Weight,1,50,,,,,,,,,http://ufcstats.com/fighter-details/0e9869d712e81f8f,http://ufcstats.com/fighter-details/f62850b3c7480db9,1,650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,77.0,Orthodox,68.0,70.0,Orthodox,30.0,29.0
71,2003-11-21,R,KO,Lightweight,2,134,1.0,0.0,0.0,0.0,0.0,0.0,11.0,67.0,http://ufcstats.com/fighter-details/5f04e3d58d9ce982,http://ufcstats.com/fighter-details/ebc5af72ad5a28cb,3,734,63.0,39.0,48.0,10.0,0.0,0.0,2.0,0.0,57.0,33.0,43.0,5.0,32.0,14.0,36.0,2.0,4.0,1.0,2.0,0.0,21.0,18.0,5.0,3.0,40.0,21.0,42.0,4.0,2.0,1.0,1.0,1.0,15.0,11.0,0.0,0.0,69.0,73.0,Southpaw,68.0,70.0,Orthodox,27.0,24.0
72,2023-04-08,B,KO,Middleweight,2,261,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,http://ufcstats.com/fighter-details/e5549c82bfb5582d,http://ufcstats.com/fighter-details/1338e2c7480bdf9e,5,861,85.0,49.0,96.0,41.0,0.0,0.0,0.0,0.0,85.0,49.0,96.0,41.0,28.0,8.0,61.0,18.0,21.0,15.0,24.0,14.0,36.0,26.0,11.0,9.0,83.0,48.0,93.0,40.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,76.0,79.0,Orthodox,76.0,80.0,Switch,35.0,33.0
73,2022-11-12,B,KO,Middleweight,5,121,0.0,0.0,0.0,0.0,0.0,0.0,394.0,31.0,http://ufcstats.com/fighter-details/1338e2c7480bdf9e,http://ufcstats.com/fighter-details/e5549c82bfb5582d,5,1621,209.0,119.0,214.0,140.0,4.0,1.0,1.0,1.0,162.0,86.0,157.0,91.0,103.0,41.0,89.0,42.0,29.0,21.0,33.0,27.0,30.0,24.0,35.0,22.0,148.0,77.0,139.0,76.0,4.0,3.0,17.0,14.0,10.0,6.0,1.0,1.0,76.0,80.0,Switch,76.0,79.0,Orthodox,33.0,35.0
74,2022-07-02,R,Dec,Middleweight,5,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.0,http://ufcstats.com/fighter-details/1338e2c7480bdf9e,http://ufcstats.com/fighter-details/13a0275fa13c4d26,5,1800,277.0,163.0,217.0,141.0,0.0,0.0,4.0,0.0,230.0,116.0,157.0,90.0,165.0,60.0,89.0,36.0,31.0,26.0,40.0,32.0,34.0,30.0,28.0,22.0,226.0,114.0,143.0,78.0,4.0,2.0,14.0,12.0,0.0,0.0,0.0,0.0,76.0,80.0,Switch,71.0,77.0,Switch,32.0,38.0
75,2022-02-12,R,Dec,Middleweight,5,300,1.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,http://ufcstats.com/fighter-details/1338e2c7480bdf9e,http://ufcstats.com/fighter-details/e1147d3d2dabe1ce,5,1800,188.0,98.0,151.0,74.0,0.0,0.0,10.0,4.0,169.0,79.0,136.0,59.0,108.0,36.0,105.0,38.0,23.0,14.0,11.0,8.0,38.0,29.0,20.0,13.0,167.0,77.0,130.0,54.0,2.0,2.0,6.0,5.0,0.0,0.0,0.0,0.0,76.0,80.0,Switch,72.0,73.0,Orthodox,32.0,31.0
76,2021-06-12,R,Dec,Middleweight,5,300,0.0,0.0,0.0,0.0,2.0,0.0,36.0,415.0,http://ufcstats.com/fighter-details/1338e2c7480bdf9e,http://ufcstats.com/fighter-details/7acbb0972e75281a,5,1800,208.0,122.0,211.0,91.0,0.0,0.0,14.0,4.0,181.0,96.0,176.0,58.0,118.0,44.0,158.0,42.0,20.0,11.0,8.0,7.0,43.0,41.0,10.0,9.0,168.0,85.0,176.0,58.0,11.0,10.0,0.0,0.0,2.0,1.0,0.0,0.0,76.0,80.0,Switch,72.0,74.0,Southpaw,31.0,27.0
77,2021-03-06,R,Dec,Light Heavyweight,5,300,0.0,0.0,0.0,0.0,0.0,0.0,426.0,1.0,http://ufcstats.com/fighter-details/99df7d0a2a08a8a8,http://ufcstats.com/fighter-details/1338e2c7480bdf9e,5,1800,276.0,184.0,182.0,99.0,5.0,3.0,0.0,0.0,193.0,107.0,161.0,78.0,146.0,67.0,102.0,32.0,33.0,29.0,23.0,17.0,14.0,11.0,36.0,29.0,169.0,85.0,158.0,77.0,6.0,6.0,1.0,0.0,18.0,16.0,2.0,1.0,74.0,78.0,Orthodox,76.0,80.0,Switch,38.0,31.0
78,2020-09-26,R,KO,Middleweight,2,239,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,http://ufcstats.com/fighter-details/1338e2c7480bdf9e,http://ufcstats.com/fighter-details/2e5c2aa8e4ab9d82,5,839,84.0,55.0,26.0,12.0,0.0,0.0,0.0,0.0,84.0,55.0,26.0,12.0,51.0,24.0,13.0,2.0,6.0,5.0,8.0,7.0,27.0,26.0,5.0,3.0,71.0,45.0,26.0,12.0,3.0,2.0,0.0,0.0,10.0,8.0,0.0,0.0,76.0,80.0,Switch,73.0,72.0,Orthodox,31.0,29.0
79,2020-03-07,R,Dec,Middleweight,5,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/1338e2c7480bdf9e,http://ufcstats.com/fighter-details/f77c68bb4be8516d,5,1800,132.0,48.0,89.0,40.0,0.0,0.0,3.0,0.0,132.0,48.0,89.0,40.0,81.0,14.0,58.0,20.0,22.0,9.0,13.0,7.0,29.0,25.0,18.0,13.0,132.0,48.0,82.0,35.0,0.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,76.0,80.0,Switch,72.0,73.0,Southpaw,30.0,42.0
80,2019-10-05,B,KO,Middleweight,2,213,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,http://ufcstats.com/fighter-details/e1147d3d2dabe1ce,http://ufcstats.com/fighter-details/1338e2c7480bdf9e,5,813,116.0,32.0,95.0,40.0,0.0,0.0,0.0,0.0,116.0,32.0,95.0,40.0,97.0,20.0,80.0,27.0,5.0,3.0,8.0,6.0,14.0,9.0,7.0,7.0,116.0,32.0,91.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,72.0,73.0,Orthodox,76.0,80.0,Switch,28.0,30.0
81,2019-04-13,B,Dec,Middleweight,5,300,0.0,4.0,0.0,2.0,1.0,0.0,81.0,42.0,http://ufcstats.com/fighter-details/8c0580d4fff106c1,http://ufcstats.com/fighter-details/1338e2c7480bdf9e,5,1800,222.0,92.0,247.0,119.0,9.0,1.0,0.0,0.0,220.0,91.0,237.0,109.0,191.0,68.0,186.0,70.0,16.0,12.0,23.0,16.0,13.0,11.0,28.0,23.0,219.0,91.0,225.0,100.0,1.0,0.0,1.0,1.0,0.0,0.0,11.0,8.0,69.0,71.0,Southpaw,76.0,80.0,Switch,27.0,29.0
82,2019-02-09,R,Dec,Middleweight,3,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/1338e2c7480bdf9e,http://ufcstats.com/fighter-details/1f454354805b6f75,3,1200,132.0,65.0,75.0,34.0,0.0,0.0,0.0,0.0,132.0,65.0,72.0,31.0,79.0,27.0,49.0,16.0,22.0,9.0,12.0,8.0,31.0,29.0,11.0,7.0,129.0,63.0,67.0,26.0,3.0,2.0,5.0,5.0,0.0,0.0,0.0,0.0,76.0,80.0,Switch,74.0,77.0,Southpaw,29.0,43.0
83,2018-11-03,B,KO,Middleweight,1,291,0.0,3.0,0.0,0.0,0.0,0.0,95.0,10.0,http://ufcstats.com/fighter-details/b1a3e0aca758b322,http://ufcstats.com/fighter-details/1338e2c7480bdf9e,3,591,23.0,9.0,25.0,15.0,7.0,0.0,0.0,0.0,14.0,3.0,23.0,13.0,11.0,2.0,16.0,9.0,2.0,0.0,4.0,3.0,1.0,1.0,3.0,1.0,13.0,2.0,19.0,11.0,1.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,73.0,77.0,Southpaw,76.0,80.0,Switch,34.0,29.0
84,2018-07-06,B,Dec,Middleweight,5,300,0.0,0.0,0.0,1.0,0.0,0.0,126.0,107.0,http://ufcstats.com/fighter-details/0c6d9ea8306c029e,http://ufcstats.com/fighter-details/1338e2c7480bdf9e,5,1800,181.0,46.0,223.0,127.0,12.0,1.0,2.0,0.0,174.0,40.0,215.0,119.0,163.0,34.0,144.0,61.0,8.0,3.0,29.0,21.0,3.0,3.0,42.0,37.0,164.0,37.0,192.0,99.0,8.0,1.0,14.0,12.0,2.0,2.0,9.0,8.0,73.0,74.0,Orthodox,76.0,80.0,Switch,30.0,28.0
85,2018-04-14,R,Dec,Middleweight,3,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,http://ufcstats.com/fighter-details/1338e2c7480bdf9e,http://ufcstats.com/fighter-details/7acbb0972e75281a,3,1200,134.0,67.0,169.0,60.0,1.0,0.0,6.0,2.0,123.0,57.0,154.0,46.0,92.0,31.0,122.0,20.0,12.0,11.0,8.0,7.0,19.0,15.0,24.0,19.0,123.0,57.0,152.0,44.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,76.0,80.0,Switch,72.0,74.0,Southpaw,28.0,24.0
86,2018-02-10,B,KO,Middleweight,2,217,0.0,1.0,0.0,0.0,0.0,0.0,246.0,0.0,http://ufcstats.com/fighter-details/826475cc758e60e6,http://ufcstats.com/fighter-details/1338e2c7480bdf9e,3,817,59.0,33.0,94.0,70.0,15.0,3.0,0.0,0.0,46.0,22.0,75.0,52.0,22.0,6.0,56.0,35.0,10.0,5.0,13.0,13.0,14.0,11.0,6.0,4.0,26.0,7.0,45.0,28.0,20.0,15.0,30.0,24.0,0.0,0.0,0.0,0.0,75.0,80.0,Orthodox,76.0,80.0,Switch,25.0,28.0
87,2000-06-09,R,KO,Welterweight,1,274,0.0,0.0,0.0,0.0,0.0,0.0,248.0,0.0,http://ufcstats.com/fighter-details/621a6c59f88a44fe,http://ufcstats.com/fighter-details/44aa652b181bcf68,3,574,42.0,29.0,21.0,21.0,3.0,2.0,0.0,0.0,31.0,18.0,2.0,2.0,27.0,14.0,2.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,18.0,2.0,2.0,69.0,73.0,Switch,70.0,72.0,Orthodox,26.0,29.0
88,2022-09-17,B,Sub,Women's Flyweight,2,139,0.0,0.0,1.0,1.0,0.0,0.0,29.0,287.0,http://ufcstats.com/fighter-details/a08ddd04eaffd81d,http://ufcstats.com/fighter-details/38c7f72747f4f712,3,739,107.0,84.0,20.0,7.0,0.0,0.0,7.0,3.0,58.0,39.0,14.0,4.0,53.0,36.0,5.0,0.0,5.0,3.0,2.0,1.0,0.0,0.0,7.0,3.0,27.0,9.0,14.0,4.0,6.0,5.0,0.0,0.0,25.0,25.0,0.0,0.0,66.0,68.0,Southpaw,65.0,63.0,Orthodox,25.0,27.0
89,2022-03-05,R,Sub,Women's Flyweight,2,207,0.0,0.0,3.0,0.0,0.0,1.0,403.0,40.0,http://ufcstats.com/fighter-details/b4192a975027aab6,http://ufcstats.com/fighter-details/a08ddd04eaffd81d,3,807,74.0,51.0,86.0,72.0,5.0,2.0,0.0,0.0,42.0,28.0,27.0,16.0,33.0,21.0,15.0,7.0,8.0,7.0,9.0,9.0,1.0,0.0,3.0,0.0,8.0,2.0,15.0,4.0,7.0,7.0,12.0,12.0,27.0,19.0,0.0,0.0,67.0,67.0,Orthodox,66.0,68.0,Southpaw,30.0,24.0
90,2021-10-09,B,Sub,Women's Flyweight,3,53,0.0,1.0,0.0,1.0,0.0,0.0,35.0,5.0,http://ufcstats.com/fighter-details/70d2329a92864fdb,http://ufcstats.com/fighter-details/a08ddd04eaffd81d,3,953,161.0,63.0,170.0,99.0,0.0,0.0,0.0,0.0,159.0,62.0,164.0,93.0,113.0,35.0,107.0,48.0,22.0,13.0,43.0,32.0,24.0,14.0,14.0,13.0,158.0,61.0,162.0,91.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,67.0,70.0,Orthodox,66.0,68.0,Southpaw,24.0,24.0
91,2020-08-22,B,KO,Women's Flyweight,2,98,0.0,0.0,0.0,0.0,0.0,1.0,191.0,150.0,http://ufcstats.com/fighter-details/a08ddd04eaffd81d,http://ufcstats.com/fighter-details/122ac9b816d8b71c,3,698,89.0,56.0,59.0,41.0,2.0,2.0,2.0,2.0,46.0,22.0,36.0,24.0,40.0,18.0,30.0,18.0,6.0,4.0,5.0,5.0,0.0,0.0,1.0,1.0,28.0,10.0,14.0,6.0,2.0,2.0,3.0,3.0,16.0,10.0,19.0,15.0,66.0,68.0,Southpaw,66.0,69.0,Orthodox,23.0,31.0
