,Date,Winner,Method,Referee,N_rounds,W_round,W_round_time,R_fighter,B_fighter,R_KD,B_KD,R_sub_att,B_sub_att,R_rev,B_rev,R_ctrl,B_ctrl,R_total_str_att,R_total_str_land,B_total_str_att,B_total_str_land,R_TD_att,R_TD_land,B_TD_att,B_TD_land,R_sig_str_att,R_sig_str_land,B_sig_str_att,B_sig_str_land,R_sig_str_head_att,R_sig_str_head_land,B_sig_str_head_att,B_sig_str_head_land,R_sig_str_body_att,R_sig_str_body_land,B_sig_str_body_att,B_sig_str_body_land,R_sig_str_leg_att,R_sig_str_leg_land,B_sig_str_leg_att,B_sig_str_leg_land,R_sig_str_dist_att,R_sig_str_dist_land,B_sig_str_dist_att,B_sig_str_dist_land,R_sig_str_clinch_att,R_sig_str_clinch_land,B_sig_str_clinch_att,B_sig_str_clinch_land,R_sig_str_ground_att,R_sig_str_ground_land,B_sig_str_ground_att,B_sig_str_ground_land
1445,2020-08-01,Jonathan Martinez,KO/TKO,Chris Tognoni,3,3,0 days 00:00:57,Frankie Saenz,Jonathan Martinez,0,3,0,0,0,0,0 days 00:01:10,0 days 00:00:45,85,52,143,88,4,1,1,1,72,39,133,79,43,12,90,48,10,8,40,28,19,19,3,3,63,30,107,57,9,9,4,3,0,0,22,19
1446,2020-08-01,Nate Maness,Decision - Unanimous,Mark Smith,3,3,0 days 00:05:00,Johnny Munoz,Nate Maness,0,0,1,0,0,0,0 days 00:09:42,0 days 00:01:29,168,129,194,158,16,2,1,1,78,49,50,21,34,18,37,9,36,25,13,12,8,6,0,0,40,16,34,7,21,20,16,14,17,13,0,0
1447,2020-08-01,Jamall Emmers,Decision - Unanimous,Jason Herzog,3,3,0 days 00:05:00,Jamall Emmers,Vince Cachero,0,0,0,0,0,0,0 days 00:05:47,0 days 00:00:28,209,113,201,121,7,5,2,0,196,103,152,76,143,58,127,58,44,37,15,10,9,8,10,8,164,78,132,62,30,23,17,11,2,2,3,3
1448,2020-08-01,Draw,Decision - Unanimous,Chris Tognoni,3,3,0 days 00:05:00,Chris Gutierrez,Cody Durden,0,0,1,1,1,0,0 days 00:01:04,0 days 00:06:09,116,73,189,95,1,1,13,2,109,66,85,36,59,28,61,20,15,9,13,6,35,29,11,10,98,59,80,34,4,3,1,0,7,4,4,2
1449,2020-07-25,Robert Whittaker,Decision - Unanimous,Herb Dean,5,5,0 days 00:05:00,Robert Whittaker,Darren Till,1,0,0,0,0,0,0 days 00:02:29,0 days 00:00:35,188,100,108,50,13,2,0,0,157,69,99,41,116,32,86,29,10,7,8,7,31,30,5,5,139,57,87,31,11,7,9,7,7,5,3,3
1450,2020-07-25,Mauricio Rua,Decision - Split,Marc Goddard,3,3,0 days 00:05:00,Mauricio Rua,Rogerio Nogueira,0,0,0,0,0,0,0 days 00:02:57,0 days 00:01:21,129,78,129,75,4,2,0,0,103,54,100,46,72,27,91,39,14,11,9,7,17,16,0,0,91,45,95,41,6,6,1,1,6,3,4,4
1451,2020-07-25,Fabricio Werdum,Submission,,3,1,0 days 00:02:30,Fabricio Werdum,Alexander Gustafsson,0,0,1,0,0,0,0 days 00:01:06,0 days 00:00:12,5,4,22,14,2,1,0,0,5,4,19,11,2,1,15,9,0,0,4,2,3,3,0,0,4,3,12,4,0,0,0,0,1,1,7,7
1452,2020-07-25,Carla Esparza,Decision - Split,Rich Mitchell,3,3,0 days 00:05:00,Carla Esparza,Marina Rodriguez,0,0,1,0,0,0,0 days 00:08:54,0 days 00:01:04,152,118,129,91,9,5,0,0,60,33,76,40,56,29,70,34,3,3,0,0,1,1,6,6,16,4,38,15,1,1,1,0,43,28,37,25
1453,2020-07-25,Paul Craig,Submission,Marc Goddard,3,1,0 days 00:02:06,Paul Craig,Gadzhimurad Antigulov,0,0,1,0,0,0,0 days 00:00:00,0 days 00:01:41,7,4,22,16,0,0,2,1,5,2,16,11,5,2,14,9,0,0,2,2,0,0,0,0,5,2,2,1,0,0,0,0,0,0,14,10
1454,2020-07-25,Alex Oliveira,Decision - Unanimous,Daniel Movahedi,3,3,0 days 00:05:00,Alex Oliveira,Peter Sobotta,1,0,0,0,0,0,0 days 00:00:26,0 days 00:00:47,96,48,68,30,0,0,3,0,93,45,67,29,51,19,46,13,29,16,11,7,13,10,10,9,85,37,67,29,7,7,0,0,1,1,0,0
1455,2020-07-25,Khamzat Chimaev,KO/TKO,Rich Mitchell,3,1,0 days 00:03:09,Khamzat Chimaev,Rhys McKee,0,0,1,0,0,0,0 days 00:02:59,0 days 00:00:00,98,68,0,0,2,1,0,0,62,40,0,0,62,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,61,40,0,0
1456,2020-07-25,Francisco Trinaldo,KO/TKO,Herb Dean,3,3,0 days 00:01:30,Francisco Trinaldo,Jai Herbert,1,1,2,0,1,0,0 days 00:03:18,0 days 00:03:20,66,37,90,37,3,2,0,0,58,30,70,21,35,15,63,15,14,7,5,4,9,8,2,2,45,19,61,16,4,3,6,5,9,8,3,0
1457,2020-07-25,,Overturned,Marc Goddard,3,1,0 days 00:02:48,Nicolas Dalby,Jesse Ronson,0,1,0,1,0,0,0 days 00:00:26,0 days 00:00:21,53,20,46,31,0,0,0,0,50,20,45,30,38,10,34,22,10,8,4,1,2,2,7,7,44,17,32,21,6,3,5,2,0,0,8,7
1458,2020-07-25,Tom Aspinall,KO/TKO,Daniel Movahedi,3,1,0 days 00:00:45,Tom Aspinall,Jake Collier,1,0,0,0,0,0,0 days 00:00:02,0 days 00:00:00,10,10,9,3,0,0,0,0,10,10,9,3,7,7,7,1,1,1,0,0,2,2,2,2,9,9,9,3,0,0,0,0,1,1,0,0
1459,2020-07-25,Movsar Evloev,Decision - Unanimous,Marc Goddard,3,3,0 days 00:05:00,Movsar Evloev,Mike Grundy,0,0,0,1,0,0,0 days 00:00:48,0 days 00:02:35,173,96,80,25,0,0,15,6,150,79,66,20,120,53,53,11,14,13,12,9,16,13,1,0,142,72,64,18,8,7,1,1,0,0,1,1
1460,2020-07-25,Tanner Boser,KO/TKO,Herb Dean,3,2,0 days 00:02:36,Tanner Boser,Raphael Pessoa,0,0,0,0,0,0,0 days 00:00:06,0 days 00:00:00,60,43,37,13,0,0,1,0,60,43,36,12,31,15,28,6,7,7,2,2,22,21,6,4,48,34,35,12,0,0,1,0,12,9,0,0
1461,2020-07-25,Pannie Kianzad,Decision - Unanimous,Rich Mitchell,3,3,0 days 00:05:00,Bethe Correia,Pannie Kianzad,0,0,0,0,0,0,0 days 00:02:01,0 days 00:00:05,178,83,205,106,5,1,0,0,143,56,199,103,117,40,168,76,20,14,14,10,6,2,17,17,126,46,191,97,15,9,8,6,2,1,0,0
1462,2020-07-25,Ramazan Emeev,Decision - Unanimous,Daniel Movahedi,3,3,0 days 00:05:00,Ramazan Emeev,Niklas Stolze,0,0,2,0,0,0,0 days 00:06:50,0 days 00:00:21,114,67,85,41,12,4,1,1,67,29,72,30,59,22,42,13,5,5,7,3,3,2,23,14,54,19,66,27,9,7,3,1,4,3,3,2
1463,2020-07-25,Nathaniel Wood,Decision - Unanimous,Marc Goddard,3,3,0 days 00:05:00,Nathaniel Wood,John Castaneda,0,0,0,0,0,0,0 days 00:00:49,0 days 00:00:11,240,136,141,66,3,1,1,0,232,131,130,55,143,59,108,35,22,14,7,6,67,58,15,14,221,123,128,53,11,8,2,2,0,0,0,0
1464,2020-07-18,Deiveson Figueiredo,Submission,Marc Goddard,5,1,0 days 00:04:48,Deiveson Figueiredo,Joseph Benavidez,2,0,4,0,0,0,0 days 00:02:23,0 days 00:00:00,45,40,33,22,0,0,0,0,40,35,28,18,36,31,15,8,4,4,7,5,0,0,6,5,16,12,28,18,0,0,0,0,24,23,0,0
1465,2020-07-18,Jack Hermansson,Submission,Herb Dean,3,1,0 days 00:01:18,Jack Hermansson,Kelvin Gastelum,0,0,1,0,0,0,0 days 00:00:00,0 days 00:00:33,4,2,5,1,1,0,1,1,4,2,3,0,1,0,1,0,1,0,2,0,2,2,0,0,4,2,3,0,0,0,0,0,0,0,0,0
1466,2020-07-18,Rafael Fiziev,Decision - Unanimous,Rich Mitchell,3,3,0 days 00:05:00,Marc Diakiese,Rafael Fiziev,0,0,0,0,0,0,0 days 00:00:22,0 days 00:02:49,153,73,128,82,4,0,2,1,148,68,124,78,105,31,65,28,21,19,41,33,22,18,18,17,146,66,110,67,2,2,12,9,0,0,2,2
1467,2020-07-18,Ariane Lipski,Submission,Daniel Movahedi,3,1,0 days 00:01:28,Ariane Lipski,Luana Carolina,0,0,1,1,0,0,0 days 00:01:07,0 days 00:00:00,12,11,4,2,0,0,0,0,4,3,4,2,2,1,2,0,2,2,0,0,0,0,2,2,4,3,4,2,0,0,0,0,0,0,0,0
1468,2020-07-18,Askar Askarov,Decision - Unanimous,Marc Goddard,3,3,0 days 00:05:00,Alexandre Pantoja,Askar Askarov,0,0,0,0,0,1,0 days 00:02:17,0 days 00:05:11,71,40,66,44,2,1,15,2,62,32,63,41,40,17,53,31,19,12,1,1,3,3,9,9,60,30,54,34,1,1,6,5,1,1,3,2
1469,2020-07-18,Roman Dolidze,KO/TKO,Herb Dean,3,1,0 days 00:04:15,Roman Dolidze,Khadis Ibragimov,1,0,0,0,0,0,0 days 00:00:03,0 days 00:00:34,22,19,20,10,0,0,0,0,22,19,14,4,11,9,8,0,1,1,3,1,10,9,3,3,16,13,12,3,0,0,0,0,6,6,2,1
1470,2020-07-18,Grant Dawson,Decision - Unanimous,Daniel Movahedi,3,3,0 days 00:05:00,Grant Dawson,Nad Narimani,0,0,1,0,0,0,0 days 00:08:11,0 days 00:00:09,218,136,105,57,6,2,0,0,115,53,76,31,74,25,59,17,14,5,15,12,27,23,2,2,108,48,73,28,0,0,2,2,7,5,1,1
1471,2020-07-18,Joel Alvarez,Submission,Marc Goddard,3,1,0 days 00:02:25,Joe Duffy,Joel Alvarez,0,0,0,1,0,0,0 days 00:00:09,0 days 00:00:00,26,14,37,18,1,1,0,0,26,14,37,18,16,6,24,7,5,4,4,3,5,4,9,8,26,14,36,18,0,0,1,0,0,0,0,0
1472,2020-07-18,Brett Johns,Decision - Unanimous,Daniel Movahedi,3,3,0 days 00:05:00,Brett Johns,Montel Jackson,0,1,1,0,0,1,0 days 00:08:42,0 days 00:02:41,39,30,99,80,19,8,3,2,19,11,44,26,14,7,35,18,3,2,6,6,2,2,3,2,11,4,31,14,6,6,5,5,2,1,8,7
1473,2020-07-18,Amir Albazi,Submission,Herb Dean,3,1,0 days 00:04:42,Malcolm Gordon,Amir Albazi,0,0,0,1,1,0,0 days 00:00:22,0 days 00:02:21,18,5,46,28,0,0,1,1,16,3,28,12,11,1,24,8,1,1,2,2,4,1,2,2,16,3,25,10,0,0,0,0,0,0,3,2
1474,2020-07-18,Arman Tsarukyan,Decision - Unanimous,Daniel Movahedi,3,3,0 days 00:05:00,Davi Ramos,Arman Tsarukyan,0,0,0,0,0,0,0 days 00:00:18,0 days 00:03:08,122,49,227,118,5,0,5,1,103,33,197,91,82,20,160,60,18,10,19,13,3,3,18,18,92,29,182,80,7,4,7,6,4,0,8,5
1475,2020-07-18,Serghei Spivac,Decision - Majority,Rich Mitchell,3,3,0 days 00:05:00,Carlos Felipe,Serghei Spivac,0,0,0,0,0,0,0 days 00:00:00,0 days 00:04:52,121,44,253,165,0,0,7,3,121,44,149,73,107,30,148,72,14,14,1,1,0,0,0,0,121,44,121,47,0,0,3,3,0,0,25,23
1476,2020-07-15,Calvin Kattar,Decision - Unanimous,Herb Dean,5,5,0 days 00:05:00,Calvin Kattar,Dan Ige,0,0,0,0,0,0,0 days 00:01:06,0 days 00:00:03,262,107,221,87,1,1,9,0,260,105,218,84,211,70,150,37,32,19,46,30,17,16,22,17,236,95,216,82,3,1,2,2,21,9,0,0
1477,2020-07-15,Tim Elliott,Decision - Unanimous,Marc Goddard,3,3,0 days 00:05:00,Tim Elliott,Ryan Benoit,0,0,2,2,1,0,0 days 00:02:42,0 days 00:00:22,193,90,131,64,13,1,2,1,169,67,122,55,100,31,97,39,40,16,22,13,29,20,3,3,139,44,107,47,20,14,15,8,10,9,0,0
1478,2020-07-15,Jimmie Rivera,Decision - Unanimous,Daniel Movahedi,3,3,0 days 00:05:00,Jimmie Rivera,Cody Stamann,0,0,1,0,0,0,0 days 00:01:59,0 days 00:04:25,134,90,108,62,3,2,5,1,89,48,72,26,44,16,55,13,16,13,11,8,29,19,6,5,68,32,61,18,16,12,11,8,5,4,0,0
1479,2020-07-15,Taila Santos,Decision - Unanimous,Rich Mitchell,3,3,0 days 00:05:00,Molly McCann,Taila Santos,0,0,0,1,0,0,0 days 00:00:56,0 days 00:07:53,125,67,164,75,4,0,7,5,106,48,143,57,79,25,90,24,17,13,36,21,10,10,17,12,96,43,113,34,10,5,13,12,0,0,17,11
1480,2020-07-15,Mounir Lazzez,Decision - Unanimous,Daniel Movahedi,3,3,0 days 00:05:00,Abdul Razak Alhassan,Mounir Lazzez,0,0,0,0,0,0,0 days 00:01:31,0 days 00:04:52,136,70,194,114,4,1,4,4,133,67,177,98,108,49,118,51,6,6,36,25,19,12,23,22,119,61,151,78,14,6,20,14,0,0,6,6
1481,2020-07-15,Khamzat Chimaev,Submission,Herb Dean,3,2,0 days 00:01:12,John Phillips,Khamzat Chimaev,0,0,0,1,0,0,0 days 00:00:00,0 days 00:05:54,3,2,140,124,0,0,2,2,2,1,52,43,2,1,49,40,0,0,1,1,0,0,2,2,2,1,1,1,0,0,0,0,0,0,51,42
1482,2020-07-15,Lerone Murphy,KO/TKO,Rich Mitchell,3,1,0 days 00:04:18,Ricardo Ramos,Lerone Murphy,0,0,0,0,0,0,0 days 00:00:57,0 days 00:01:22,29,10,42,24,2,0,2,1,29,10,40,22,17,3,32,14,3,1,5,5,9,6,3,3,25,7,12,3,2,1,3,2,2,2,25,17
1483,2020-07-15,Modestas Bukauskas,KO/TKO,Daniel Movahedi,3,1,0 days 00:05:00,Modestas Bukauskas,Andreas Michailidis,0,0,0,0,0,0,0 days 00:00:00,0 days 00:00:09,49,18,46,23,0,0,1,0,49,18,46,23,40,11,26,8,6,4,11,7,3,3,9,8,42,11,45,23,7,7,1,0,0,0,0,0
1484,2020-07-15,Jared Gordon,Decision - Unanimous,Marc Goddard,3,3,0 days 00:05:00,Jared Gordon,Chris Fishgold,0,0,0,1,0,1,0 days 00:10:22,0 days 00:00:43,282,241,65,27,6,3,1,0,69,44,58,20,58,35,49,13,8,6,7,5,3,3,2,2,35,19,52,16,3,2,6,4,31,23,0,0
1485,2020-07-15,Liana Jojua,Submission,Rich Mitchell,3,1,0 days 00:02:43,Diana Belbita,Liana Jojua,0,0,0,3,0,0,0 days 00:01:34,0 days 00:00:52,11,6,4,3,2,1,0,0,9,5,3,2,6,3,2,1,3,2,1,1,0,0,0,0,5,3,2,1,4,2,1,1,0,0,0,0
1486,2020-07-15,Jack Shore,Submission,Herb Dean,3,2,0 days 00:02:29,Jack Shore,Aaron Phillips,0,0,1,0,0,0,0 days 00:05:25,0 days 00:00:05,59,42,16,7,8,3,0,0,45,29,15,6,32,19,9,1,6,5,6,5,7,5,0,0,14,7,14,5,6,6,1,1,25,16,0,0
1487,2020-07-11,Kamaru Usman,Decision - Unanimous,Marc Goddard,5,5,0 days 00:05:00,Kamaru Usman,Jorge Masvidal,0,0,0,0,0,0,0 days 00:16:38,0 days 00:00:00,341,263,157,88,16,5,0,0,151,94,125,66,96,43,69,23,53,49,39,29,2,2,17,14,86,42,90,38,49,39,34,27,16,13,1,1
1488,2020-07-11,Alexander Volkanovski,Decision - Split,Herb Dean,5,5,0 days 00:05:00,Alexander Volkanovski,Max Holloway,0,0,0,0,0,0,0 days 00:01:26,0 days 00:00:00,275,139,277,111,9,3,0,0,272,137,268,102,161,64,167,44,10,6,46,27,101,67,55,31,265,136,258,95,6,1,10,7,1,0,0,0
1489,2020-07-11,Petr Yan,KO/TKO,Leon Roberts,5,5,0 days 00:03:24,Petr Yan,Jose Aldo,1,0,0,0,0,0,0 days 00:04:50,0 days 00:00:00,376,258,157,83,2,1,1,0,309,194,157,83,256,150,97,38,44,35,39,28,9,9,21,17,201,99,154,81,11,9,3,2,97,86,0,0
1490,2020-07-11,Rose Namajunas,Decision - Split,Daniel Movahedi,3,3,0 days 00:05:00,Jessica Andrade,Rose Namajunas,0,0,0,0,0,0,0 days 00:00:29,0 days 00:00:00,213,79,235,82,3,1,1,0,205,71,235,82,134,31,209,63,55,25,19,12,16,15,7,7,194,64,225,77,11,7,10,5,0,0,0,0
1491,2020-07-11,Amanda Ribas,Submission,Rich Mitchell,3,1,0 days 00:02:21,Amanda Ribas,Paige VanZant,0,0,1,0,0,0,0 days 00:01:08,0 days 00:00:32,15,13,6,4,1,1,0,0,7,6,5,3,1,1,1,1,5,4,1,0,1,1,3,2,4,3,4,3,3,3,1,0,0,0,0,0
1492,2020-07-11,Jiri Prochazka,KO/TKO,Marc Goddard,3,2,0 days 00:00:49,Volkan Oezdemir,Jiri Prochazka,0,1,0,0,0,0,0 days 00:00:17,0 days 00:00:02,95,44,73,33,1,0,0,0,92,41,73,33,76,30,67,29,6,3,5,3,10,8,1,1,92,41,73,33,0,0,0,0,0,0,0,0
1493,2020-07-11,Muslim Salikhov,Decision - Split,Herb Dean,3,3,0 days 00:05:00,Elizeu Zaleski dos Santos,Muslim Salikhov,0,0,0,0,0,0,0 days 00:00:53,0 days 00:00:02,138,46,88,40,4,0,3,0,138,46,88,40,98,23,64,23,25,11,14,8,15,12,10,9,124,35,86,38,4,3,2,2,10,8,0,0
1494,2020-07-11,Makwan Amirkhani,Submission,Leon Roberts,3,1,0 days 00:03:15,Makwan Amirkhani,Danny Henry,0,0,1,0,0,0,0 days 00:00:47,0 days 00:00:00,6,2,16,6,1,1,0,0,6,2,16,6,5,1,6,1,1,1,7,3,0,0,3,2,6,2,16,6,0,0,0,0,0,0,0,0
1495,2020-07-11,Leonardo Santos,Decision - Unanimous,Marc Goddard,3,3,0 days 00:05:00,Leonardo Santos,Roman Bogatov,0,0,0,0,0,1,0 days 00:01:34,0 days 00:06:07,181,116,155,81,2,1,11,1,119,66,117,50,106,56,82,24,9,6,29,20,4,4,6,6,89,42,96,37,12,10,7,6,18,14,14,7
1496,2020-07-11,Marcin Tybura,Decision - Unanimous,Herb Dean,3,3,0 days 00:05:00,Marcin Tybura,Maxim Grishin,0,0,0,0,0,0,0 days 00:09:25,0 days 00:00:16,119,70,71,54,7,3,0,0,52,24,32,18,36,15,20,9,9,5,5,4,7,4,7,5,37,14,27,14,11,6,5,4,4,4,0,0
1497,2020-07-11,Raulian Paiva,Decision - Unanimous,Leon Roberts,3,3,0 days 00:05:00,Raulian Paiva,Zhalgas Zhumagulov,0,0,0,0,0,0,0 days 00:00:43,0 days 00:00:29,125,56,126,73,0,0,11,2,121,52,119,66,71,14,61,19,31,22,25,17,19,16,33,30,119,51,115,64,2,1,2,1,0,0,2,1
1498,2020-07-11,Karol Rosa,Decision - Unanimous,Daniel Movahedi,3,3,0 days 00:05:00,Karol Rosa,Vanessa Melo,0,0,0,0,0,0,0 days 00:05:50,0 days 00:00:06,289,177,168,78,4,2,2,0,228,120,135,45,180,82,103,22,16,11,10,5,32,27,22,18,178,87,133,43,1,1,2,2,49,32,0,0
1499,2020-07-11,Davey Grant,KO/TKO,Rich Mitchell,3,3,0 days 00:02:38,Martin Day,Davey Grant,1,1,0,1,1,0,0 days 00:01:28,0 days 00:02:08,168,69,191,87,1,0,4,2,160,62,177,74,133,45,144,47,24,15,24,19,3,2,9,8,155,60,169,69,0,0,3,2,5,2,5,3
1500,2020-06-27,Dustin Poirier,Decision - Unanimous,Herb Dean,5,5,0 days 00:05:00,Dustin Poirier,Dan Hooker,0,0,4,0,0,0,0 days 00:02:49,0 days 00:06:02,289,208,283,182,7,1,9,4,231,153,253,155,205,131,177,98,24,20,53,36,2,2,23,21,188,116,229,136,22,20,16,12,21,17,8,7
1501,2020-06-27,Mike Perry,Decision - Unanimous,Keith Peterson,3,3,0 days 00:05:00,Mike Perry,Mickey Gall,1,0,0,0,0,1,0 days 00:05:44,0 days 00:00:51,158,103,111,59,1,1,6,0,131,76,106,55,98,49,89,39,20,14,9,8,13,13,8,8,100,51,97,51,6,6,6,3,25,19,3,1
1502,2020-06-27,Maurice Greene,Submission,Mark Smith,3,3,0 days 00:03:44,Gian Villante,Maurice Greene,1,0,0,1,0,0,0 days 00:02:37,0 days 00:00:00,126,91,139,64,0,0,0,0,105,72,137,63,59,35,87,24,16,11,19,12,30,26,31,27,79,51,136,62,0,0,1,1,26,21,0,0
1503,2020-06-27,Brendan Allen,Decision - Unanimous,Chris Tognoni,3,3,0 days 00:05:00,Brendan Allen,Kyle Daukaus,1,0,0,0,4,1,0 days 00:05:37,0 days 00:07:44,109,79,127,92,0,0,5,3,66,41,58,34,55,31,51,29,10,9,5,3,1,1,2,2,26,13,35,19,3,3,3,2,37,25,20,13
1504,2020-06-27,Takashi Sato,KO/TKO,Chris Tognoni,3,1,0 days 00:00:48,Takashi Sato,Jason Witt,1,0,0,0,0,0,0 days 00:00:11,0 days 00:00:00,21,18,5,2,0,0,1,0,21,18,5,2,21,18,2,0,0,0,2,1,0,0,1,1,5,3,5,2,0,0,0,0,16,15,0,0
1505,2020-06-27,Julian Erosa,Submission,Keith Peterson,3,3,0 days 00:02:44,Sean Woodson,Julian Erosa,1,0,0,1,0,0,0 days 00:00:05,0 days 00:01:13,230,116,210,107,0,0,6,3,219,106,206,103,203,93,144,61,10,7,39,22,6,6,23,20,211,102,179,84,5,3,27,19,3,1,0,0
1506,2020-06-27,Khama Worthy,Submission,Mark Smith,3,3,0 days 00:02:53,Luis Pena,Khama Worthy,0,0,3,1,0,2,0 days 00:04:13,0 days 00:00:46,79,40,114,66,7,3,0,0,77,38,101,55,61,25,61,20,8,6,22,18,8,7,18,17,70,33,96,51,0,0,2,1,7,5,3,3
1507,2020-06-27,Tanner Boser,KO/TKO,Herb Dean,3,1,0 days 00:02:41,Philipe Lins,Tanner Boser,0,1,0,0,0,0,0 days 00:00:00,0 days 00:00:01,17,6,22,15,0,0,0,0,17,6,22,15,9,3,12,6,8,3,2,2,0,0,8,7,17,6,21,14,0,0,0,0,0,0,1,1
1508,2020-06-27,Kay Hansen,Submission,Keith Peterson,3,3,0 days 00:02:26,Kay Hansen,Jinh Yu Frey,0,0,1,0,0,0,0 days 00:04:31,0 days 00:00:07,67,43,48,27,11,2,0,0,55,31,46,26,37,16,22,7,12,12,7,4,6,3,17,15,40,16,39,23,1,1,6,3,14,14,1,0
1509,2020-06-27,Youssef Zalal,Decision - Unanimous,Herb Dean,3,3,0 days 00:05:00,Jordan Griffin,Youssef Zalal,0,0,0,0,1,1,0 days 00:05:34,0 days 00:04:23,74,33,123,70,8,2,2,0,69,28,112,59,67,26,85,42,2,2,18,11,0,0,9,6,67,28,98,47,0,0,12,12,2,0,2,0
1510,2020-06-20,Curtis Blaydes,Decision - Unanimous,,5,5,0 days 00:05:00,Curtis Blaydes,Alexander Volkov,0,0,0,0,0,0,0 days 00:19:52,0 days 00:00:46,163,116,177,127,25,14,2,1,99,69,77,31,60,34,62,22,9,7,12,6,30,28,3,3,52,30,76,31,6,6,1,0,41,33,0,0
1511,2020-06-20,Josh Emmett,Decision - Unanimous,Jason Herzog,3,3,0 days 00:05:00,Josh Emmett,Shane Burgos,2,0,0,0,0,0,0 days 00:01:24,0 days 00:00:00,275,136,270,148,1,1,0,0,266,127,250,128,232,98,174,68,21,16,32,20,13,13,44,40,243,111,243,121,0,0,7,7,23,16,0,0
1512,2020-06-20,Raquel Pennington,Decision - Unanimous,Mark Smith,3,3,0 days 00:05:00,Raquel Pennington,Marion Reneau,0,0,0,0,1,0,0 days 00:05:29,0 days 00:03:48,165,118,154,81,2,1,4,2,154,107,117,46,97,54,85,20,50,46,25,20,7,7,7,6,93,51,84,22,56,52,33,24,5,4,0,0
1513,2020-06-20,Belal Muhammad,Decision - Unanimous,Chris Tognoni,3,3,0 days 00:05:00,Belal Muhammad,Lyman Good,0,0,0,0,0,0,0 days 00:01:44,0 days 00:00:07,176,86,175,84,8,2,0,0,172,82,172,81,145,58,141,54,16,14,25,22,11,10,6,5,160,73,155,64,12,9,17,17,0,0,0,0
1514,2020-06-20,Jim Miller,Submission,Herb Dean,3,1,0 days 00:02:25,Jim Miller,Roosevelt Roberts,0,0,1,0,0,0,0 days 00:01:48,0 days 00:00:26,10,9,8,7,0,0,0,0,3,2,2,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,2,1,1,1
1515,2020-06-20,Bobby Green,Decision - Unanimous,Jason Herzog,3,3,0 days 00:05:00,Clay Guida,Bobby Green,0,0,0,2,0,0,0 days 00:04:32,0 days 00:01:11,69,27,158,90,12,3,3,2,65,23,150,85,46,10,95,38,5,1,44,36,14,12,11,11,64,23,119,55,1,0,17,16,0,0,14,14
1516,2020-06-20,Tecia Torres,Decision - Unanimous,Mark Smith,3,3,0 days 00:05:00,Tecia Torres,Brianna Fortino,0,0,0,0,0,0,0 days 00:02:09,0 days 00:04:34,199,111,71,37,3,0,7,2,160,74,68,34,127,42,40,9,22,21,22,21,11,11,6,4,136,55,51,18,21,17,17,16,3,2,0,0
1517,2020-06-20,,Overturned,Chris Tognoni,3,2,0 days 00:04:50,Marc-Andre Barriault,Oskar Piechota,1,0,0,0,0,0,0 days 00:01:45,0 days 00:00:07,137,74,85,38,1,1,1,0,137,74,84,37,121,61,72,27,7,5,8,7,9,8,4,3,90,37,80,33,29,23,4,4,18,14,0,0
1518,2020-06-20,Gillian Robertson,Submission,Jason Herzog,3,3,0 days 00:04:36,Cortney Casey,Gillian Robertson,0,0,0,1,0,0,0 days 00:00:00,0 days 00:11:05,153,113,72,41,0,0,4,3,55,22,50,21,47,16,41,15,3,2,4,2,5,4,5,4,53,20,33,8,2,2,1,1,0,0,16,12
1519,2020-06-20,Justin Jaynes,KO/TKO,Herb Dean,3,1,0 days 00:00:41,Frank Camacho,Justin Jaynes,0,1,0,0,0,0,0 days 00:00:00,0 days 00:00:03,15,4,30,16,0,0,0,0,15,4,30,16,14,4,28,14,1,0,2,2,0,0,0,0,15,4,22,10,0,0,5,4,0,0,3,2
1520,2020-06-20,Lauren Murphy,Decision - Unanimous,Chris Tognoni,3,3,0 days 00:05:00,Roxanne Modafferi,Lauren Murphy,0,0,0,0,1,0,0 days 00:04:08,0 days 00:00:53,206,71,178,92,1,0,3,2,174,44,158,72,152,34,127,46,15,5,12,8,7,5,19,18,163,39,150,65,11,5,3,3,0,0,5,4
1521,2020-06-20,Austin Hubbard,TKO - Doctor's Stoppage,Mark Smith,3,2,0 days 00:05:00,Austin Hubbard,Max Rohskopf,0,0,0,1,0,0,0 days 00:00:00,0 days 00:01:07,102,59,55,17,0,0,6,2,101,58,54,17,54,28,44,9,30,15,1,1,17,15,9,7,96,55,54,17,5,3,0,0,0,0,0,0
1522,2020-06-13,Cynthia Calvillo,Decision - Unanimous,Herb Dean,5,5,0 days 00:05:00,Jessica Eye,Cynthia Calvillo,0,0,0,0,0,0,0 days 00:00:00,0 days 00:07:46,283,70,294,150,0,0,7,4,280,70,237,113,261,59,185,77,17,10,48,32,2,1,4,4,276,69,225,105,4,1,1,1,0,0,11,7
1523,2020-06-13,Marvin Vettori,Submission,Dan Miragliotta,3,1,0 days 00:04:17,Karl Roberson,Marvin Vettori,0,0,0,2,0,0,0 days 00:00:19,0 days 00:02:05,16,4,79,60,0,0,3,2,16,4,64,45,16,4,64,45,0,0,0,0,0,0,0,0,16,4,12,2,0,0,0,0,0,0,52,43
